route	rank	name	point	zige_point	level	totlewin	totlelose	weekwin	weeklose
4	169	08*ZxxSmilesxxZ	322	0	99	18	6	18	6
4	170	07*TrongthuyPro1	322	0	99	81	64	6	3
4	171	22*QfxxGaCon6789x	346	0	96	26	7	5	4
4	172	03*z7zLeeSin	311	0	97	91	75	5	5
4	173	66*lllSHsutVAC	316	0	98	181	161	8	8
4	174	20*1StCaFeeeDu	340	0	99	68	52	16	11
4	175	04*HHoDracula	337	0	99	33	12	7	2
4	176	23*IIAkiRaII	333	0	99	54	43	23	10
4	177	08*T9GaRanKFC	335	0	96	78	61	51	48
4	178	07*LadySexy	337	0	99	23	6	6	3
4	179	02*iS2iiiSUPERCELL	339	0	99	111	91	7	2
4	180	07*Zz14zAnhDaVezZ	326	0	98	160	139	12	10
4	181	15*ConGaTLQ23	311	0	99	96	87	5	4
4	182	22*zTimLaiCamGiac	331	0	99	126	106	12	7
4	183	12*zIzPhuDu	350	0	99	142	122	6	3
4	184	22*zTNzH4oHoa	341	0	99	34	19	17	8
4	185	07*iPNzMeoBeo	331	0	97	35	20	5	4
4	186	02*oIoTinhNghick	321	0	99	127	107	5	4
4	187	35*iizMTBeer	357	0	99	86	51	10	6
4	188	50*oDJoAmsterdamo	369	0	99	97	65	8	3
4	189	22*zQzShinWooHyun	326	0	99	36	14	5	4
4	190	10*zIAkiRaIz	312	0	99	63	52	9	7
4	191	04*oShayneWard	312	0	97	59	46	6	3
4	192	04*ssPToCuaRangMe	318	0	99	67	54	21	19
4	193	62*oOoTroVeCatBuj	312	0	96	54	50	12	6
4	194	50*Jx2RedMoon	372	0	99	246	198	9	7
4	195	23*520zChanSutTLQ	311	0	99	13	3	13	3
4	196	08*ShotTeenYouNo	340	0	92	17	2	17	2
4	197	11*HPzSutLaChet	318	0	98	62	49	6	3
4	198	22*iTNzQKziFrieza	336	0	98	119	72	14	9
4	199	19*zHotHayHayHotz	311	0	99	60	38	6	6
4	200	22*KNoGjaPhong	340	0	99	163	134	8	5
4	201	08*TLQhaitrang	347	0	98	124	107	8	1
4	202	07*zMapMumMim	326	0	98	17	3	7	2
4	203	04*xGiBigBoy	321	0	99	50	38	23	16
4	204	90*Mrben678	319	0	97	54	39	5	4
4	205	08*IsLacLongQuan	345	0	98	84	64	47	37
4	206	07*oXoAnhTuFa	341	0	99	74	51	17	14
4	207	24*AnhKhongDoiQua	311	0	99	144	131	6	6
4	208	16*o0Hoa12h0o	312	0	99	27	16	6	5
4	209	14*IzDJzVampire	341	0	95	29	12	14	10
4	210	20*oDarKPrinceXz	326	0	99	50	38	8	1
4	211	19*IQuyÕtYªuEmI	315	0	93	54	39	5	4
6	1	03*vovzZBiRain	483	400	99	319	131	12	1
6	2	03*JX2iHeroBaby	454	355	98	363	239	13	7
6	3	03*Jx2DraculaDkzHQ	438	335	97	197	116	19	11
6	4	09*iz1110FreezeAL	399	335	99	100	58	7	2
6	5	10*AngelinaTuyet	342	300	98	107	71	5	4
6	6	62*oIoNhocLem	365	300	97	82	30	7	2
6	7	17*SGUniversity	356	300	97	153	73	7	4
6	8	01*1sTcuteKuTeo	312	290	95	170	143	16	17
6	9	20*iPadNew	328	290	98	90	66	5	4
6	10	66*S2PhongVanLy	352	290	98	221	181	8	4
6	11	03*ozMissingYou	390	285	99	122	51	7	2
6	12	14*zN4iKhanhLyio	449	285	99	186	125	11	2
6	13	08*LCzGrimReaperKun	362	285	98	131	79	9	4
6	14	66*0WBaVuongW0	320	280	97	106	81	6	6
6	15	02*HoaMécLan	366	280	98	147	123	22	18
6	16	25*zIxSaoBang	279	280	99	66	60	5	4
6	17	09*ZziTonLungLinh	352	275	99	267	199	25	17
6	18	07*ZziiTonLungLinh	347	275	99	242	181	19	15
6	19	23*BujDoiBinhPhuoc	395	265	99	164	54	8	5
6	20	09*iiiLuvPeMap	338	265	99	116	80	4	5
6	21	15*MongBaVuongJX2	306	265	97	67	56	4	5
6	22	11*DuongUyenNhi5	291	265	99	35	25	5	7
6	23	62*KimTaeHee	277	265	99	141	130	28	25
6	24	04*ChEtlAgI	277	260	99	99	82	19	16
6	25	23*0zPkL·oTæz0	306	255	99	59	37	4	5
6	26	03*iIiDartsmen	381	255	98	142	95	20	12
6	27	20*KhongChutHoiHan	263	250	99	62	53	4	5
6	28	23*LxLionLx	359	245	97	95	56	6	3
6	29	11*zICoCo9xIz	279	240	99	51	43	5	4
6	30	08*zanhanhz	300	240	98	61	45	5	4
6	31	03*KNzDoccoThichCot	404	240	99	248	144	8	5
6	32	17*dahoai08	278	235	97	68	58	3	6
6	33	08*s2NamCungLinh	339	235	98	324	267	9	6
6	34	07*ThienMaTieuVu	375	235	98	120	74	15	9
6	35	22*1stFirtLove	261	235	98	133	123	8	2
6	36	08*EmLaiSay	310	230	98	124	100	6	7
6	37	09*satthu124	314	230	99	242	211	5	4
6	38	03*iiovzZPhjTieu	333	225	99	149	77	11	11
6	39	22*iovzZPhjTjeu	360	225	99	160	85	11	7
6	40	09*iiiHeRo102o0o0o	370	225	99	117	61	6	3
6	41	17*GiaiTri	276	225	95	135	130	26	26
6	42	07*playDan3	302	220	96	83	68	4	5
6	43	07*zXGameXz	326	220	99	97	81	29	28
6	44	02*trutrithieulam	271	210	99	62	52	7	4
6	45	09*zxTr4nH4oN4mzx	298	210	99	53	41	5	5
6	46	07*xXxBlackStarxXx	330	210	99	184	172	37	34
6	47	07*XZZSanNoLeZZX	330	210	97	84	66	20	16
6	48	08*iIoSatThu	294	205	96	52	44	4	5
6	49	08*ZzDiepHyzZ	322	200	95	102	86	17	16
6	50	02*36zzzTi3u	342	200	97	97	58	5	4
6	51	03*zDepTraiPaGaiz	336	200	95	119	99	34	29
6	52	06*VietNamStyleBoy	280	200	98	36	25	5	7
6	53	22*KPzzBachHo	356	200	98	225	136	5	4
6	54	04*JungleOfLeeSin	360	190	95	42	19	6	3
6	55	06*zXRoiLeViEmXz	291	190	99	86	76	6	3
6	56	01*iSvKhungL0ngDjTe	300	190	97	219	199	4	5
6	57	25*iSvkUnSAyBiaKen	317	190	97	215	193	8	2
6	58	15*jx2zMrSky	341	190	98	249	165	4	5
6	59	23*AcEzzzzzzzz	365	190	99	215	133	12	8
6	60	22*§­êngV©nLong	328	185	99	49	32	7	5
6	61	11*CoGaiXinhDepd	316	180	99	88	66	5	5
6	62	10*iiMrsVampire	265	175	96	101	90	7	5
6	63	17*oIoIPhiDaoThuIo	332	175	97	105	74	33	32
6	64	10*oDuongMinhHoang	300	175	98	76	64	30	30
6	65	10*iIGiotLeMrThang	315	175	97	107	77	5	4
6	66	06*oGÊuBooz	283	175	99	80	73	5	4
6	67	22*ZiiTonLungLinh	296	175	99	205	155	3	6
6	68	01*RsQkQuaChan	298	175	96	64	54	36	33
6	69	62*iixTrienHoVe	320	170	97	91	77	5	4
6	70	02*oDJoSatThuCaCa	355	170	99	76	50	30	25
6	71	01*1St§­êngNhÊtLong	315	170	99	65	50	8	1
6	72	09*VuongYLong	259	170	99	202	189	12	13
6	73	66*BongDungMatSau	262	165	99	31	27	9	12
6	74	22*oOL0v3You	316	165	99	83	60	5	4
6	75	04*zZLivBeoZz	269	160	99	50	43	7	7
6	76	07*iiiiiDeepAsSea	412	160	99	312	218	13	6
6	77	66*ISGPhiTiªuISG	288	160	97	23	14	7	5
6	78	10*iSTzSoiHoang	271	155	99	23	17	5	4
6	79	08*JangJinYoung	315	155	90	66	50	5	4
6	80	02*ZzLexTamMaozZ	269	145	96	18	12	5	5
6	81	66*S2ParisHilton	260	140	98	49	50	10	10
6	82	23*zIIoRioz	382	135	97	94	44	7	2
6	83	09*iiAjiMoto	289	120	91	23	11	9	4
6	84	03*oMaya0xo	332	115	95	143	105	10	9
6	85	03*1PTieuLyPhiTieu	300	115	98	125	107	8	8
6	86	03*OoDiepHyoO	342	115	95	78	61	29	24
6	87	15*iovzZBiRain	474	100	99	273	120	9	0
6	88	14*HoKhongTenXoan	347	100	98	88	49	20	16
6	89	09*AcEzzDocCaNoc	363	100	99	189	119	5	4
6	90	17*DarkGiaCat	273	90	98	96	78	12	15
6	91	17*iixNamLayTayAnh	318	90	96	80	69	9	8
6	92	04*zFC36XoSoThuDo	336	90	98	29	15	13	11
6	93	11*oIIoChuotJerry	314	90	95	15	4	6	3
6	94	06*sovenerr	256	85	97	53	47	22	19
6	95	20*DeleteAlll	310	85	97	112	86	5	4
6	96	02*DßngM¸uAnhHïng	297	85	97	24	13	15	12
6	97	22*baileys79	275	85	96	69	61	7	7
6	98	62*ViNaMiu	264	85	97	36	28	5	4
6	99	23*ioS2oiPeNgoc	273	85	95	93	84	6	3
6	100	07*ilMrIPhone5	300	85	98	39	25	5	4
6	101	04*HHoBachHo	429	80	98	199	109	19	6
6	102	02*KrzSutucai285	370	80	99	125	75	8	1
6	103	11*S2MrPhiTieuS2	304	75	97	94	84	16	12
6	104	15*IzMissXinhZ	260	75	96	31	24	13	7
6	105	07*IzzAnhVuBN	279	75	95	67	51	6	7
6	106	04*lilichin	269	75	99	42	38	25	24
6	107	20*iYSLoDMoBabies	324	75	99	52	26	6	3
6	108	17*ZxZKissMyZxZ	299	65	99	26	13	8	1
6	109	08*BuiDoiBinhPhuoc	389	65	99	142	46	10	2
6	110	08*XxChjmDangSungxX	315	65	99	65	52	45	42
6	111	08*oOoLinhNhioOo	267	60	98	46	45	4	5
6	112	17*KyUcCoBDaU	249	60	99	40	34	15	15
6	113	07*HoangTuAnh	261	60	97	119	126	10	10
6	114	91*oooZoMrKING	385	60	97	45	18	12	7
6	115	07*SiTHixAnLuOnSi	279	55	99	46	38	9	7
6	116	08*KhongKhongTu	262	55	96	44	38	9	10
6	117	03*Jx2KeVin	306	55	95	86	75	7	6
6	118	33*IxPeZuns	376	55	99	171	108	16	10
6	119	09*XXKeLoBuocXX	300	55	98	43	33	7	2
6	120	07*TienNuDM	306	50	98	55	49	7	2
6	121	03*BaByOfTheSky	302	50	97	133	103	7	2
6	122	08*iSGCauBeMap	287	50	96	45	34	4	5
6	123	16*oVzDavidNam	280	0	99	49	54	3	6
6	124	02*zS2zHunterz	326	0	95	143	103	6	3
6	125	16*iBuonVoDoi	355	0	96	62	37	7	3
6	126	08*AlOnE00	314	0	99	53	43	6	3
6	127	24*HHzBachHo	349	0	98	170	98	5	6
6	128	39*BpGaTrongThien	299	0	97	77	64	4	5
6	129	08*zNo1KgWwChicks	307	0	96	17	5	17	5
6	130	01*zzDoatHonChamzz	305	0	98	53	39	6	3
6	131	03*TruyenThuyetTiLi	259	0	93	44	39	3	6
6	132	02*oMonKeyDLuffy	251	0	99	21	15	4	5
6	133	07*ZzL©mPhongzZ	249	0	96	28	21	6	4
6	134	07*xTruyT©mTiÔnx	289	0	99	78	68	54	49
6	135	19*0WBaVuongW0	279	0	97	80	62	14	17
6	136	03*XichTienDaiTien	263	0	99	37	30	32	28
6	137	10*IxLyLy	259	0	99	8	1	8	1
6	138	66*ThÊtD¹Th¸nhQu©n	258	0	96	33	28	33	28
6	139	11*zXinhGaiDauGauZ	305	0	98	56	38	5	4
6	140	11*o0AKiraKoi0o	360	0	99	177	133	11	2
6	141	07*zoHongTuyet	265	0	98	8	2	8	2
6	142	03*biavip123	289	0	95	61	49	25	20
6	143	07*sokono787	253	0	96	25	21	6	3
6	144	43*bocuahoangthuong	311	0	99	77	58	5	5
6	145	20*zLzKeoChanh	335	0	97	86	53	7	4
6	146	02*xXxStrangerxXx	287	0	99	11	1	11	1
6	147	07*ZxoDuLongxoZ	330	0	97	65	37	26	21
6	148	08*BuånChoSèPhËn	298	0	99	20	9	20	9
6	149	01*zzCkDMzz	286	0	99	17	10	6	3
6	150	17*CharlieAnhOLai	283	0	96	22	15	22	15
6	151	09*zComeBackMHz	296	0	98	24	14	12	8
6	152	08*zZTieuDaoMaDeZz	275	0	99	14	6	7	2
6	153	09*wwSANGww	317	0	97	44	26	5	4
6	154	01*N3QTGiet	344	0	95	55	30	6	3
6	155	03*zVivianz	271	0	97	36	28	7	2
6	156	07*MrSeptember11th	265	0	99	28	20	4	5
6	157	02*xZzBigBagNo1zZx	328	0	96	42	20	21	18
6	158	11*oIoKakaShio	342	0	98	59	43	6	3
6	159	08*zIzATuLazIz	312	0	99	83	65	11	10
6	160	62*oOoUssop	278	0	96	32	26	8	1
6	161	08*SøGi¶VâLamT×nhY	276	0	99	90	82	4	7
6	162	23*OoOTieuLyNhiOo0	303	0	99	36	25	5	4
6	163	03*ZzNhanGaBapzZ	266	0	99	56	46	7	2
6	164	01*hoanganhkyhiep	247	0	98	26	19	5	4
6	165	06*S2oBigBang	249	0	97	38	32	4	5
6	166	07*oS2oKemSauCiu	265	0	96	27	20	7	9
6	167	07*ktkDuongMon	256	0	95	40	35	5	4
6	168	10*zNhacThuyLjnhz	326	0	98	118	72	8	6
6	169	08*1stieulyphitieu	299	0	99	29	17	17	14
6	170	14*S2xTieuViem	330	0	99	41	18	7	2
6	171	66*anhchienvn	256	0	97	9	2	9	2
6	172	22*o§o¹tMÖnhSøGi¶o	297	0	95	35	26	35	26
6	173	03*ZzLuffyDaceZz	271	0	99	33	27	27	23
6	174	07*zzVoDanhPTzz	298	0	99	9	0	9	0
6	175	06*ZxHpRainxZ	252	0	97	32	25	12	7
6	176	24*TrumPhiaNam	276	0	98	86	67	5	9
6	177	09*JxS20nlyYou	258	0	94	63	56	22	20
6	178	12*o1zHoaThienDieu	324	0	92	71	49	16	13
6	179	23*3w213123123	253	0	99	10	5	5	4
6	180	11*zNBzNamKaKa	273	0	93	29	14	5	8
6	181	07*girlkieumoilagir	297	0	99	28	19	14	6
6	182	03*Radiation	252	0	98	11	5	7	4
6	183	50*N0Stop	332	0	96	39	21	6	3
6	184	08*zZzTraChanhzZz	265	0	98	53	43	8	6
6	185	08*Cataleyna	268	0	94	11	5	6	3
6	186	39*1stPhuongAnhHY	292	0	98	184	153	10	10
6	187	26*xKFCxGraves	347	0	99	99	79	6	3
6	188	12*iNAzQuanAnCuop	279	0	93	38	26	4	5
6	189	50*oHNozzzMrLoi	318	0	98	16	3	7	2
6	190	03*ViDoLaEmCz	266	0	97	40	31	8	11
8	1	11*oIoPeHaXynk	373	390	99	238	180	35	31
8	2	02*ngockylan	369	385	99	247	170	6	3
8	3	22*zzSadMemories	382	380	97	391	262	11	8
8	4	04*T«nNg¹oTuyÕt	361	360	99	141	86	7	2
8	5	07*zSGzVitDet	362	350	95	92	49	9	6
8	6	07*zzIzCaVienChien	364	345	99	258	208	6	3
8	7	08*1thSamsung	359	335	97	375	324	9	6
8	8	22*iiiDjepMyt	358	315	99	149	109	8	2
8	9	25*oSnMissLoVenSo	300	300	91	87	70	5	4
8	10	09*QMzzzMingMing	355	300	99	108	58	7	3
8	11	10*iPhuongQuanChua	340	300	99	101	74	5	4
8	12	15*B52TraiTimCuaGio	335	300	98	113	83	5	4
8	13	66*oNhuJotNang	309	300	99	136	123	5	5
8	14	62*JxPeHeoz	301	300	98	179	159	4	6
8	15	20*xanhlam	366	290	99	144	124	19	13
8	16	07*oRZoCucCungo	346	290	99	167	130	16	16
8	17	22*oRZoCucCung	373	285	99	142	107	13	8
8	18	01*oViMotNguoi	312	275	97	84	71	9	10
8	19	01*1lbzzGaiBanRuou	333	275	96	92	73	7	2
8	20	14*HPzGaTapBuz	314	275	97	104	88	5	5
8	21	06*iEmGaiSuThai	322	270	95	81	64	6	5
8	22	23*520zBoCongAnhz	312	270	98	187	163	10	10
8	23	17*iIzAngelzZiI	322	265	95	148	131	10	9
8	24	08*zS2zSexyGirlxS2x	361	265	97	138	114	7	2
8	25	03*BaGiaLangTu	315	265	97	97	77	4	5
8	26	11*iPeMytXinh1102	330	265	99	153	115	4	5
8	27	07*iiiiiWideAsSky	327	265	96	243	173	15	15
8	28	03*DLKizi0kiaCobe	320	260	98	197	172	40	39
8	29	20*z0zHoaKiemz0z	315	260	97	100	113	16	15
8	30	14*oS2oThjenTuyet	324	255	97	83	72	6	3
8	31	04*Ph¹mN÷Tho¹iLinh	329	255	95	44	27	6	3
8	32	11*oS2oWinterCream	296	255	99	45	36	4	5
8	33	25*TranThjNhuNhong	291	255	99	82	69	6	3
8	34	07*MrMinhHieuHD	316	250	98	116	74	5	4
8	35	10*0x0SiTing0x0	328	250	92	91	78	5	4
8	36	15*iiPucca	307	250	98	94	75	5	4
8	37	08*34HDMinhHieu	334	250	98	110	70	5	4
8	38	02*VîN­ícM¾t	333	250	95	167	154	9	6
8	39	22*ZxiiiThuGiang	333	245	98	72	48	11	9
8	40	04*Jx2BabyCute	308	245	97	143	131	8	8
8	41	23*FoxRain	290	245	97	138	122	9	10
8	42	22*zThPzSoiCoDoc	317	240	98	88	61	6	3
8	43	20*1stGaXinh2	292	235	93	81	69	8	9
8	44	62*iIioAkari2oiIi	312	235	99	56	45	6	3
8	45	15*zIzSnowQueen	295	235	98	110	102	4	5
8	46	03*vovzZSokuroBoo	343	230	96	174	161	6	3
8	47	20*o0oKrTonBao	300	230	98	104	92	5	6
8	48	23*hongnhung18	298	225	99	63	54	10	11
8	49	20*zinTRYM	307	225	95	85	77	4	5
8	50	22*zThPzXiTrum	359	225	97	123	84	9	6
8	51	17*TsPeTrucDeThuong	291	220	99	122	116	8	10
8	52	03*z7zHoney	316	215	97	137	122	17	16
8	53	07*XzXBxTHIENBAOXzX	296	210	99	220	190	19	18
8	54	23*oIIoMito	291	205	99	51	42	5	4
8	55	15*oNuhiepNgaMi	294	200	97	153	138	10	10
8	56	08*RzHoaXuyenChi	377	190	99	136	103	7	4
8	57	09*iiiLuvPeLep	332	180	99	71	47	5	4
8	58	03*ZxiiThuGiang	371	180	98	46	21	13	6
8	59	02*zjMochiSweets	309	180	98	92	82	4	5
8	60	04*V×EmBáGame	307	180	94	56	45	5	4
8	61	17*PKzCloseUpz	289	180	98	41	30	3	6
8	62	06*zNDHxlxxYanLe	347	175	98	154	102	6	4
8	63	01*ThuûL­uGiang	314	175	95	61	52	6	4
8	64	17*NhoQueAGCP	299	175	98	91	67	5	4
8	65	66*zxMyMyxz	302	175	95	62	59	12	11
8	66	14*NGOCTOA	322	170	97	68	51	5	4
8	67	11*crOXOcavein	316	165	97	35	20	6	3
8	68	11*zZxHMTzTrangMiu	366	165	99	134	88	8	4
8	69	20*iYSLoLanBabies	331	165	99	50	34	6	5
8	70	08*S2iVuDieuSamba	321	165	98	96	73	10	9
8	71	20*iZMytXinhXinh	354	160	99	133	104	6	3
8	72	02*IoGodHeraZ	323	160	96	81	64	6	5
8	73	17*o0oMiMio0o	287	160	97	118	102	8	9
8	74	09*emgainhoday	304	155	99	118	99	6	3
8	75	22*zBGzBuffHunterz	308	155	95	133	114	9	9
8	76	17*oOoBxMrAujoOo	291	155	99	131	119	4	5
8	77	66*ITieuTuyetI	283	150	99	58	50	5	4
8	78	08*EmCuaNgayH0mNay	333	150	99	115	71	17	16
8	79	02*HäSÇuTªnU	305	150	99	53	42	5	5
8	80	08*oIzCallGirll	320	150	97	111	83	5	5
8	81	02*x0904473479x	300	150	99	61	58	4	5
8	82	06*0nljY0u	289	145	99	86	77	5	4
8	83	09*aidepquazayta01	304	145	99	52	43	5	5
8	84	15*1S2NghiªmXu©nS¬n	293	145	97	95	82	6	3
8	85	23*TruyenThuyetCoBa	331	145	95	73	58	6	3
8	86	23*xxVinaCafexx	302	140	99	52	46	6	5
8	87	03*iiovzZThoXjjjnh	296	140	99	129	118	11	9
8	88	14*oS3oTonyGirl	297	140	99	43	36	6	4
8	89	17*CVoTuyetTinhKiem	296	130	99	104	93	5	4
8	90	01*DoanHaiVanHp92	302	130	99	51	39	10	9
8	91	03*Jx2iHeRoBoBo	302	130	99	44	35	5	5
8	92	22*iQfxxSeabird	334	125	99	74	41	6	5
8	93	07*iStylePhaLeTim	301	115	99	56	48	4	5
8	94	06*o0oChuyÖn§êiT«i	304	115	95	46	34	13	8
8	95	03*iiovzZThoBuff	286	110	98	65	64	5	4
8	96	22*NDHzLily	358	100	98	148	97	8	1
8	97	06*S2PeHeo	302	100	97	66	55	4	6
8	98	06*AcAcMama	298	90	97	66	57	11	12
8	99	06*AcAcMaMaNMK	286	90	97	80	70	8	6
8	100	14*Favortes	305	90	97	144	125	6	3
8	101	17*oMsHanie	305	90	99	108	95	5	4
8	102	09*oONgocHanBaByOo	299	90	95	102	96	14	16
8	103	23*IzPeMiMeo999	335	90	99	142	95	7	7
8	104	02*KrzBalasat285	308	90	99	146	119	5	4
8	105	22*ooZkxCua	293	85	95	71	63	5	4
8	106	10*KrzVkPhaz	300	85	97	24	12	5	4
8	107	22*zTNzPnYumMy	333	85	98	65	48	22	22
8	108	22*izQuynhNgaTienTu	317	80	98	74	55	5	4
8	109	10*HrxTheAngelx	301	80	99	22	11	4	5
8	110	15*B52zH0tGjrlYenTy	305	80	98	115	88	5	5
8	111	90*C«ngChóaTuyÕt	359	80	97	117	86	11	7
8	112	50*zNzBeautifulGirl	357	75	99	169	127	8	6
8	113	03*KnNganKhanhJxII	308	75	97	98	86	14	15
8	114	07*oTrieuMano	321	75	98	46	33	7	6
8	115	06*xxzHonMaBabe	300	75	98	61	49	10	9
8	116	07*TuojTre2016	295	75	97	112	109	9	12
8	117	07*24hNhíAnh	297	75	99	49	35	5	4
8	118	08*iissSunny	332	65	99	33	20	7	2
8	119	07*oSlgzBelxaka	330	65	97	46	36	7	2
8	120	15*jx2zKieuLieuTi	317	65	96	49	39	7	2
8	121	22*zNHzCoolGirls	331	65	98	161	120	18	15
8	122	01*CoDonQuaPhu	299	60	99	57	46	6	3
8	123	08*iS2Cream	311	60	93	57	47	10	10
8	124	02*zZzizThuyCherry	330	60	96	60	43	11	7
8	125	03*oIoHanHamoio206	295	60	99	81	67	6	3
8	126	11*NgocAnhLove84	302	60	98	36	23	10	7
8	127	02*HaiAnhNMK	289	55	96	55	43	55	43
8	128	08*iipevyVit88z	313	55	99	55	41	5	4
8	129	17*CVzNgocLong	285	50	98	64	56	6	3
8	130	20*zzMsTiNa	289	50	99	83	70	6	3
8	131	22*zThPzBanhBeozzzz	319	50	99	93	58	5	4
8	132	08*NMKo0oMabu	287	0	96	18	10	18	10
8	133	10*iSTzPeChanh	306	0	95	127	114	19	15
8	134	15*o0oKheNgotZ	302	0	97	15	5	8	2
8	135	24*zQfxxxNguNhi7777	332	0	98	37	21	13	10
8	136	20*iS2SuaHoanHaozZ	287	0	97	28	17	12	9
8	137	07*zHeoNhi	288	0	99	60	48	7	2
8	138	01*1stOneLoVe	299	0	97	32	22	8	1
8	139	08*FMLzJuLietNo1z	318	0	98	71	54	5	4
8	140	35*IzDuongTjeuMuoi	295	0	97	81	70	4	5
8	141	22*iQfxxxNguNhi7777	344	0	98	52	30	14	9
8	142	07*ZxHoaThan	291	0	97	103	87	9	11
8	143	08*0oLIonAIRtopUPo0	287	0	98	60	48	6	3
8	144	17*S2MuaBenAnhS2	298	0	99	23	14	13	7
8	145	08*ils2MrS	306	0	99	57	49	17	11
8	146	16*TeamDaoHoa	286	0	99	158	140	5	4
8	147	01*IzzChiChi1989	292	0	95	66	56	16	16
8	148	12*365NgayNh0Anh	296	0	99	96	85	4	5
8	149	07*zIzLuckyBaby	289	0	98	48	36	7	3
8	150	08*NMKzhaitrang	302	0	97	98	94	6	3
8	151	22*zG69PeBuff	296	0	90	51	36	11	10
8	152	07*xzLyLy	302	0	97	51	40	8	3
8	153	68*ZxDojNgaMyxZ	288	0	98	199	185	14	15
8	154	06*ZzZNgocTranZzZ	289	0	99	54	42	6	3
8	155	35*izzLyThuThuyzz	292	0	97	35	22	4	5
8	156	22*SkyLineGx3	293	0	96	73	65	30	26
8	157	07*ZzEmDaVeZz	292	0	99	118	108	12	8
8	158	14*zN4zKelly	307	0	98	109	93	8	8
8	159	01*iBxAnhNo1	296	0	99	56	49	9	6
8	160	08*oSDanhDanhSo	293	0	99	56	48	11	2
8	161	09*zCoolGirl	319	0	98	155	115	12	10
8	162	22*huongcuong	305	0	95	75	72	14	6
8	163	16*duongtuyet157	309	0	97	62	47	4	5
8	164	08*NoiLongGaiCave	308	0	95	62	49	6	3
8	165	22*xjTrinhHaChau	327	0	96	37	18	9	5
8	166	04*HHzTjeuBoift	309	0	99	92	77	8	3
8	167	10*V­¬ngTiÓuAnh	305	0	97	96	76	6	4
8	168	15*iovzZThoXjjnh	292	0	99	108	98	6	3
8	169	08*iGvChuaKiepDutDo	298	0	99	108	115	9	0
8	170	02*phunhandaisu	292	0	99	62	58	5	4
8	171	02*ziHoangHuonGiz	288	0	99	59	48	19	16
8	172	12*iPeTapBuff	340	0	96	172	133	7	3
8	173	63*oIzCallGirl	329	0	96	91	67	6	3
8	174	17*oS2IBeXju	297	0	96	35	25	7	2
8	175	25*oS2oAngeloS2o	288	0	99	52	46	7	2
8	176	03*oMTooMcGonaGalli	316	0	99	107	84	7	2
8	177	11*xxEmGaiXinhxz	293	0	99	61	54	7	2
8	178	20*11PeNho	294	0	97	18	8	6	3
8	179	15*iiBvMrsThyThy	323	0	99	42	25	7	3
8	180	13*ZxcNaragiang	292	0	96	35	25	5	4
8	181	09*TheoSauDeBuff	299	0	99	97	91	5	4
8	182	22*ZxZxxbuffxxZxZ	287	0	99	74	63	5	4
8	183	08*haviet05	323	0	96	31	17	9	7
8	184	08*AKhacThienKieu	295	0	99	51	39	4	5
8	185	23*sisusu	295	0	97	59	46	7	2
8	186	17*ozz0zZeRoz0zzo	322	0	99	284	228	11	7
8	187	03*iCToZzThanhNhiZz	309	0	96	29	64	7	2
8	188	35*zTzHatCatNho	290	0	98	16	6	6	6
8	189	07*NgoNghinhz	334	0	97	42	29	7	4
8	190	15*B52zAngel	308	0	98	45	22	7	3
8	191	33*o0BeoTay0o	289	0	99	77	65	6	3
8	192	19*oNhuJotNang	288	0	99	97	88	4	5
8	193	16*SmurfComeBack	344	0	97	103	72	5	4
8	194	11*xN§xS­TöC¸i	287	0	96	87	84	13	6
8	195	68*JzSailorMoon	312	0	97	112	91	9	7
8	196	06*YellowPigeon	287	0	96	41	25	6	6
8	197	16*S2QuynhNgaTienTu	314	0	98	68	51	4	5
8	198	02*IzS2zHuongSmile	294	0	97	26	19	11	5
8	199	20*BabySunny	290	0	99	37	27	8	6
8	200	10*s0sMyNuBuff	285	0	93	94	83	6	3
8	201	22*iYSLzllRainyz	325	0	99	45	12	6	3
9	1	15*B52zDevil	522	400	98	693	343	48	17
9	2	62*tytNgocTrang	453	370	98	362	270	22	15
9	3	08*xxxIDurex	471	360	98	285	213	57	45
9	4	04*ooMimiDauTay	443	350	95	399	308	61	49
9	5	22*oS2oBranDy	460	340	99	445	225	17	6
9	6	03*zIzChjchChoe	424	330	99	200	123	21	13
9	7	01*iSvKhucNhacVuii	403	300	99	151	80	13	8
9	8	09*iOSBatSuThai	402	300	99	192	134	16	13
9	9	06*iConGaiSuThai	386	300	99	128	51	7	2
9	10	14*zIzS2YeuCam	321	290	97	84	56	7	5
9	11	22*o0oThanhXao0o	410	290	99	623	403	14	12
9	12	23*xxVinaSonexx	355	290	98	78	46	15	11
9	13	22*iovzZThoTrang	387	285	99	184	108	7	2
9	14	07*zS2zTrangL0ve89x	409	285	99	143	95	36	25
9	15	17*Nh­MétThãiQuen	398	275	95	196	152	41	33
9	16	66*MeTamPhjeuHonKhu	375	275	99	135	107	36	25
9	17	25*Jx2MissAngelsz	317	275	96	69	48	11	10
9	18	01*zPkzNhimKute	328	270	97	78	60	17	17
9	19	07*zSGzVitBau	344	270	99	71	34	5	5
9	20	14*MP4TinhKhucVui	362	270	97	113	79	14	9
9	21	09*CatLoveTC	388	270	98	125	84	8	4
9	22	08*izHueAmSuThai	451	265	95	131	71	48	33
9	23	01*iiSvMyDolly	341	265	98	181	130	5	4
9	24	20*JzVICzLovelyz	349	265	94	63	41	7	2
